#,이름,종목,시가총액,가격,유통 공급량,24시간 거래량,1시간 변동률,24시간 변동률,7일 변동률
1497,Cashcoin,CASH,63.68 백만,1.19,53.46 백만,26.91 천,-0.33%,21.93%,56.06%
1498,PiplCoin,PIPL,63.48 백만,0.760791,83.44 백만*,479.64 ,-0.36%,6.70%,-38.61%
1499,300 Token,300,63.26 백만,210853,300.00 *,0.00 ,0.00%,0.00%,43.95%
1500,TOKYO,TOKC,63.24 백만,0.294368,214.83 백만*,0.00 ,0.00%,12.41%,25.30%
1501,Rubies,RBIES,63.01 백만,6.05,10.42 백만*,5.42 천,-0.33%,-6.09%,-8.02%
1502,Titcoin,TIT,61.46 백만,1.23,49.90 백만,37.29 천,-0.33%,-2.87%,-8.02%
1503,Pure,PUREX,61.34 백만,3.62,16.93 백만,6.04 천,0.21%,1.01%,2.03%
1504,Commodity Ad ...,CDX,61.32 백만,1.88,32.55 백만*,376.77 ,-0.36%,-3.04%,-4.63%
1505,Viuly,VIU,60.18 백만,0.160284,375.49 백만*,87.52 천,3.23%,-11.29%,3.47%
1506,Aricoin,ARI,58.94 백만,0.253597,232.43 백만,25.79 천,-0.33%,11.16%,-11.45%
1507,Cryptojacks,CJ,58.92 백만,0.144913,406.57 백만,821.65 ,-0.36%,82.79%,80.83%
1508,Authorship,ATS,58.48 백만,0.585008,99.97 백만*,31.27 천,-0.30%,-8.99%,23.21%
1509,Version,V,58.40 백만,0.108694,537.26 백만,0.00 ,0.00%,-3.03%,-6.23%
1510,Onix,ONX,58.19 백만,0.543422,107.07 백만,329.51 천,-0.29%,-3.03%,-39.12%
1511,Crowdholding,YUP,57.17 백만,0.384469,148.69 백만*,138.63 천,-0.29%,-10.24%,3.37%
1512,Jin Coin,JIN,56.65 백만,5.69,9.96 백만,79.48 천,-0.29%,43.44%,41.52%
1513,Swing,SWING,56.13 백만,14.60,3.84 백만,1.43 천,-0.29%,-4.94%,-31.16%
1514,Commercium,CMM,55.95 백만,1.84,30.40 백만,0.00 ,0.00%,-1.48%,11.50%
1515,Bitcoin Red,BTCRED,55.84 백만,2.72,20.55 백만*,5.84 천,-0.36%,-7.06%,-1.30%
1516,ICO OpenLedger,ICOO,55.41 백만,118.91,465.95 천*,594.54 ,-0.47%,-3.32%,160.95%
1517,Local World F...,LWF,54.76 백만,0.550149,99.54 백만*,258.62 천,-0.12%,-8.80%,-16.91%
1518,Dix Asset,DIX,54.76 백만,0.000548,100.00 십억*,12.00 천,-0.32%,27.58%,39.59%
1519,Darsek,KED,54.52 백만,2.27,23.97 백만,0.00 ,0.00%,-1.79%,0.80%
1520,Fantasy Cash,FANS,54.38 백만,11.60,4.69 백만,53.90 천,-1.42%,8.72%,-9.27%
1521,Typerium,TYPE,53.91 백만,0.724495,74.41 백만*,16.20 천,-0.36%,0.07%,-38.91%
1522,BlazeCoin,BLZ,53.83 백만,0.088458,608.56 백만,0.00 ,0.00%,0.00%,0.00%
1523,Bitcoin 21,XBTC21,53.27 백만,67.17,793.11 천*,1.68 천,-0.40%,-3.44%,-7.21%
1524,Wild Crypto,WILD,53.27 백만,2.19,24.37 백만*,15.66 천,1.06%,0.88%,-2.54%
1525,Creditbit,CRB,52.94 백만,3.15,16.80 백만*,186.91 천,-0.36%,-28.63%,30.41%
1526,Joincoin,J,52.39 백만,16.27,3.22 백만,10.30 천,-0.33%,-16.44%,-7.23%
1527,SmartCoin,SMC,52.04 백만,2.07,25.20 백만,4.06 천,-0.33%,-13.64%,-16.87%
1528,Mincoin,MNC,51.73 백만,10.18,5.08 백만,167.86 천,-0.49%,-12.35%,0.01%
1529,Embers,MBRS,51.07 백만,1.02,50.00 백만*,0.00 ,0.00%,-2.37%,7.13%
1530,AquariusCoin,ARCO,50.93 백만,24.78,2.06 백만*,76.54 천,-0.36%,-4.43%,-21.65%
1531,TEKcoin,TEK,50.38 백만,0.035630,1.41 십억,5.51 천,0.51%,-1.74%,-12.00%
1532,Graphcoin,GRPH,50.10 백만,7.20,6.96 백만,55.26 천,-0.01%,-15.67%,-14.36%
1533,Synergy,SNRG,50.07 백만,11.88,4.21 백만*,10.78 천,-0.29%,-3.03%,-40.64%
1534,Netko,NETKO,49.86 백만,7.35,6.78 백만,3.58 천,-0.36%,-8.49%,-5.32%
1535,VoteCoin,VOT,49.50 백만,1.12,44.06 백만,34.52 천,2.78%,-1.72%,-5.47%
1536,Wispr,WSP,49.16 백만,1.85,26.61 백만,369.53 ,-0.33%,-3.04%,-52.29%
1537,Earth Token,EARTH,48.70 백만,0.237210,205.30 백만*,0.00 ,0.00%,0.00%,8.82%
1538,Ethereum Dark,ETHD,48.42 백만,32.28,1.50 백만,121.19 천,-0.36%,-3.14%,26.66%
1539,Safe Trade Coin,XSTC,47.91 백만,0.146597,326.83 백만*,0.00 ,0.00%,-1.91%,11.37%
1540,BLAST,BLAST,47.15 백만,1.20,39.44 백만,518.49 천,-0.29%,-4.87%,-23.37%
1541,Impact,IMX,47.04 백만,0.425629,110.51 백만,0.00 ,0.00%,0.00%,-0.09%
1542,GoldBlocks,GB,46.44 백만,2.98,15.56 백만,0.00 ,0.00%,0.00%,-42.08%
1543,Phonecoin,PHON,46.33 백만,15.13,3.06 백만,331.86 천,-0.31%,-20.54%,4.63%
1544,Printex,PRTX,46.33 백만,2.57,18.01 백만,89.23 천,-0.36%,-3.03%,-7.22%
1545,Coin(O),CNO,45.79 백만,0.434337,105.44 백만,0.00 ,-0.42%,-11.54%,12.15%
1546,PureVidz,VIDZ,44.68 백만,0.356605,125.28 백만* ,0.00 ,0.00%,0.00%,2.29%
1547,Zurcoin,ZUR,44.46 백만,0.507194,87.65 백만,25.36 천,-0.33%,33.66%,-23.68%
1548,Jesus Coin,JC,43.55 백만,0.002422,17.98 십억*,3.88 천,-45.04%,-43.69%,-52.44%
1549,InsaneCoin,INSN,43.32 백만,1.88,23.09 백만,176.37 천,-0.28%,-37.23%,-29.66%
1550,Quatloo,QTL,43.09 백만,5.58,7.72 백만,0.00 ,0.00%,0.00%,0.00%
1551,Sub Invest,SUBX,42.82 백만,0.000109,393.99 십억,107.31 천,3.99%,40.67%,-17.35%
1552,Help The Home...,HTH,41.50 백만,0.072456,572.73 백만,181.98 천,-0.33%,-3.03%,-8.05%
1553,ELTCOIN,ELTCOIN,41.25 백만,0.458365,90.00 백만*,475.55 천,-0.27%,-5.56%,-23.16%
1554,Carebit,CARE,40.85 백만,0.363943,112.24 백만,355.62 천,-0.41%,6.72%,-0.71%
1555,Bolivarcoin,BOLI,40.65 백만,3.23,12.59 백만,209.14 천,-2.88%,6.30%,-8.87%
1556,Signatum,SIGT,40.23 백만,0.372558,107.97 백만*,0.00 ,0.00%,-0.22%,-14.78%
1557,Nitro,NOX,40.15 백만,2.65,15.15 백만*,107.18 천,-0.30%,-14.44%,114.37%
1558,ParallelCoin,DUO,39.98 백만,127.03,314.72 천,130.99 천,-0.28%,-17.76%,18.60%
1559,ZeusNetwork,ZEUS,39.74 백만,0.000568,70.00 십억*,166.64 천,-23.86%,-29.42%,-54.32%
1560,Senderon,SDRN,39.20 백만,0.882336,44.43 백만*,0.00 ,0.00%,-1.51%,-4.72%
1561,Minereum,MNE,38.80 백만,8.42,4.61 백만*,553.79 ,-0.29%,-18.11%,-15.34%
1562,Dragonglass,DGS,38.00 백만,0.217369,174.83 백만*,97.37 천,-0.36%,-29.96%,-48.72%
1563,RPICoin,RPI,37.82 백만,0.072548,521.37 백만,75.37 천,-0.29%,-47.86%,-24.61%
1564,Honey,HONEY,37.05 백만,81.26,455.96 천,19.39 천,-0.28%,-2.05%,-25.26%
1565,Tokugawa,TOK,37.01 백만,36.23,1.02 백만*,7.62 천,-0.33%,-4.00%,-12.93%
1566,Zoomba,ZBA,36.53 백만,4.13,8.85 백만,20.72 천,-0.47%,3.89%,10.04%
1567,Bitcoin W Spe...,BWS,35.76 백만,0.339824,105.25 백만*,71.01 천,-23.10%,-31.85%,-43.76%
1568,SecretCoin,SCRT,35.47 백만,8.39,4.23 백만*,0.00 ,0.00%,0.00%,-12.82%
1569,GuccioneCoin,GCC,35.47 백만,1.75,20.29 백만*,0.00 ,0.00%,0.00%,-5.99%
1570,Arion,ARION,35.34 백만,6.13,5.77 백만*,80.33 천,-0.47%,-0.85%,2.89%
1571,8Bit,8BIT,34.75 백만,23.67,1.47 백만*,645.45 ,-0.29%,9.87%,45.56%
1572,Steneum Coin,STN,34.04 백만,11.63,2.93 백만*,462.95 천,-3.93%,-4.60%,-36.90%
1573,Leviar,XLC,33.58 백만,2.40,13.99 백만,0.00 ,0.00%,-1.21%,-20.33%
1574,GlobalBoost-Y,BSTY,33.55 백만,2.13,15.78 백만,38.03 천,-0.26%,-6.57%,18.07%
1575,BoostCoin,BOST,33.50 백만,2.83,11.86 백만,28.26 ,-0.33%,-5.46%,-10.44%
1576,SteepCoin,STEEP,33.36 백만,0.183779,181.51 백만,20.57 천,-0.28%,21.26%,-5.08%
1577,Atheios,ATH,32.74 백만,3.22,10.18 백만,80.65 천,-0.34%,-11.98%,-25.16%
1578,Thunderstake,TSC,32.55 백만,0.072456,449.20 백만,138.12 천,-0.34%,4.53%,-6.45%
1579,SAKECOIN,SAKE,32.27 백만,0.008086,3.99 십억*,8.87 천,-1.30%,-0.96%,-16.51%
1580,RedCoin,RED,32.22 백만,0.434799,74.11 백만,189.71 천,-0.32%,29.30%,21.21%
1581,ZoZoCoin,ZZC,32.12 백만,16.50,1.95 백만,889.56 ,-0.31%,13.55%,141.15%
1582,GreenMed,GRMD,31.71 백만,2.23,14.22 백만*,82.53 천,0.91%,-0.53%,2.61%
1583,EZOOW,EZW,31.62 백만,0.002841,11.13 십억*,32.57 천,-0.24%,45.26%,46.23%
1584,BOAT,BOAT,31.53 백만,0.437584,72.05 백만,0.00 ,0.00%,-2.40%,-24.03%
1585,RonPaulCoin,RPC,31.45 백만,30.86,1.02 백만,0.00 ,0.00%,0.00%,0.00%
1586,BZLCOIN,BZL,31.15 백만,16.17,1.93 백만,30.68 천,-2.52%,-0.91%,-7.16%
1587,Ultimate Secu...,USC,31.10 백만,3.01,10.34 백만,394.94 ,-70.28%,-80.85%,-63.53%
1588,JavaScript Token,JS,31.02 백만,3.88,7.99 백만*,0.00 ,0.00%,0.00%,120.60%
1589,Qurito,QURO,30.99 백만,3.25,9.54 백만*,0.00 ,0.00%,0.00%,-16.20%
1590,Renos,RNS,30.81 백만,0.923758,33.36 백만*,0.00 ,0.00%,-1.12%,-8.06%
1591,Peerguess,GUESS,30.70 백만,0.507194,60.54 백만*,76.60 천,-0.33%,4.43%,30.30%
1592,PluraCoin,PLURA,29.03 백만,0.108684,267.12 백만,35.36 천,-0.29%,0.14%,39.26%
1593,RevolverCoin,XRE,28.81 백만,1.23,23.39 백만,1.90 천,-0.36%,3.02%,-20.49%
1594,Sparks,SPK,28.20 백만,5.92,4.77 백만,4.32 천,-0.65%,2.99%,4.20%
1595,Coin2.1,C2,27.87 백만,0.356207,78.25 백만*,0.00 ,0.00%,0.00%,2.73%
1596,IrishCoin,IRL,27.86 백만,0.760791,36.62 백만,40.87 천,-0.36%,-7.44%,-8.72%
1597,Evil Coin,EVIL,27.42 백만,1.30,21.02 백만,34.36 천,-0.33%,-5.65%,-15.80%
1598,Escroco Emerald,ESCE,27.39 백만,0.043137,635.03 백만*,49.43 천,-0.31%,14.32%,-21.99%
1599,Centurion,CNT,27.20 백만,0.350263,77.66 백만,4.58 천,1.96%,49.77%,-21.74%
1600,SecureCoin,SRC,26.57 백만,2.75,9.65 백만,17.02 천,-0.35%,-3.39%,-9.87%
1601,IQ.cash,IQ,26.34 백만,6.89,3.83 백만,46.63 천,-2.14%,-8.87%,-39.11%
1602,Digital Money...,DMB,25.80 백만,0.280169,92.08 백만,4.75 천,-0.33%,24.42%,-12.20%
1603,BigUp,BIGUP,25.70 백만,0.012023,2.14 십억,500.96 ,-0.16%,-31.73%,-33.32%
1604,Datacoin,DTC,25.48 백만,0.739098,34.48 백만,0.00 ,0.00%,-1.09%,-9.12%
1605,SixEleven,611,25.43 백만,54.85,463.68 천,3.76 천,-0.36%,-5.22%,-35.03%
1606,Azart,AZART,25.10 백만,8.02,3.13 백만,29.30 천,-0.29%,5.99%,2.60%
1607,Bank Coin,BANK,24.86 백만,4.02,6.18 백만*,97.31 천,-0.36%,-8.01%,0.81%
1608,BERNcash,BERN,24.79 백만,0.348057,71.23 백만,0.00 ,0.00%,0.00%,-30.86%
1609,iBTC,IBTC,24.44 백만,1.34,18.23 백만*,1.45 천,-0.29%,-19.37%,-39.50%
1610,EthBet,EBET,24.16 백만,2.84,8.50 백만*,30.20 천,-0.27%,-3.52%,-46.97%
1611,FolmCoin,FLM,23.86 백만,2.47,9.66 백만,29.29 천,0.46%,0.83%,-0.09%
1612,Garlicoin,GRLC,23.44 백만,1.86,12.57 백만,27.00 천,0.60%,-1.76%,-18.24%
1613,Dollarcoin,DLC,23.09 백만,2.54,9.11 백만,382.93 ,-0.36%,61.50%,-19.09%
1614,Zealium,NZL,22.94 백만,4.28,5.36 백만,60.10 천,-14.62%,-24.27%,-47.55%
1615,SoonCoin,SOON,22.57 백만,1.81,12.46 백만*,0.00 ,0.00%,0.00%,0.00%
1616,FLiK,FLIK,21.85 백만,0.363344,60.12 백만*,737.19 ,-14.93%,-39.46%,-2.35%
1617,Trident Group,TRDT,21.40 백만,17.64,1.21 백만*,0.00 ,0.00%,-2.55%,-12.87%
1618,Harvest Maste...,HC,21.24 백만,5.22,4.07 백만,11.00 천,-2.32%,-4.36%,-17.71%
1619,ConnectJob,CJT,20.79 백만,0.184252,112.84 백만*,0.00 ,0.00%,-1.37%,1.30%
1620,DROXNE,DRXNE,20.73 백만,0.253597,81.74 백만*,16.19 천,-7.82%,-24.97%,-31.53%
1621,ParkByte,PKB,20.69 백만,4.34,4.76 백만*,0.00 ,0.00%,0.00%,0.08%
1622,Qbic,QBIC,20.63 백만,4.59,4.50 백만,143.96 천,-0.47%,-8.41%,8.79%
1623,Independent M...,IMS,20.60 백만,3.84,5.37 백만,0.00 ,-0.40%,-6.97%,23.89%
1624,Bit20,BTWTY,20.48 백만,20157096,1.02 *,0.00 ,0.00%,-2.49%,-72.96%
1625,CompuCoin,CPN,20.44 백만,1.04,19.62 백만,0.00 ,0.00%,0.00%,0.00%
1626,AmsterdamCoin,AMS,20.30 백만,0.404269,50.20 백만,0.00 ,0.00%,-1.52%,8.62%
1627,SmartFox,FOX,20.01 백만,13.33,1.50 백만,89.97 천,1.36%,-1.15%,-35.54%
1628,Allion,ALL,19.99 백만,3.22,6.20 백만,2.31 천,-0.33%,10.16%,-6.19%
1629,HomeBlockCoin,HBC,19.92 백만,3.98,5.00 백만,112.77 천,-0.34%,24.00%,-10.54%
1630,Quebecoin,QBC,19.85 백만,1.27,15.59 백만,0.00 ,0.00%,0.00%,-11.12%
1631,Eternity,ENT,19.84 백만,4.06,4.89 백만,9.82 천,-0.29%,-0.33%,-19.23%
1632,Dreamcoin,DRM,19.76 백만,7.88,2.51 백만*,2.72 천,-0.36%,-5.30%,-0.80%
1633,KingN Coin,KNC,19.44 백만,9675.21,2.01 천*,0.00 ,0.00%,0.00%,9.02%
1634,ACRE,ACRE,19.04 백만,4.35,4.38 백만,413.00 ,-0.36%,-3.03%,-14.96%
1635,Fintab,FNTB,18.93 백만,6.81,2.78 백만*,99.07 천,0.65%,-0.63%,-10.73%
1636,Cheesecoin,CHEESE,18.59 백만,0.066735,278.53 백만,1.71 천,-0.29%,-13.63%,14.21%
1637,NevaCoin,NEVA,18.45 백만,5.08,3.63 백만,5.01 천,-0.33%,-10.02%,-30.64%
1638,MojoCoin,MOJO,18.37 백만,1.50,12.28 백만*,0.00 ,0.00%,0.00%,-48.14%
1639,DeusCoin,DEUS,18.06 백만,1.63,11.08 백만,3.26 천,-0.33%,-5.15%,-29.85%
1640,BROTHER,BRAT,17.99 백만,0.112425,160.00 백만*,0.00 ,0.00%,0.00%,49.97%
1641,BrokerNekoNet...,BNN,17.03 백만,0.005685,2.99 십억*,30.36 천,-0.31%,0.42%,-56.22%
1642,CoinonatX,XCXT,16.28 백만,0.833247,19.54 백만,1.55 천,-0.36%,71.53%,-13.94%
1643,BumbaCoin,BUMBA,16.07 백만,0.688661,23.34 백만,4.02 천,-0.33%,2.40%,-6.41%
1644,Rhenium,XRH,15.74 백만,0.542488,29.02 백만,29.85 천,-0.39%,-13.58%,-32.35%
1645,Archetypal Ne...,ACTP,15.53 백만,0.003211,4.84 십억*,48.57 천,-0.34%,-86.12%,-88.85%
1646,Ammo Reloaded,AMMO,15.45 백만,0.198650,77.78 백만*,0.00 ,0.00%,0.00%,13.23%
1647,Bankcoin,B@,15.19 백만,1.48,10.29 백만*,936.46 ,-1.12%,0.21%,28.65%
1648,Atomic Coin,ATOM,14.30 백만,0.770909,18.55 백만,11.68 천,-0.33%,-2.51%,-23.57%
1649,Acoin,ACOIN,14.27 백만,11.70,1.22 백만,0.00 ,0.00%,0.00%,-14.95%
1650,Master Swiscoin,MSCN,14.00 백만,0.310135,45.14 백만*,43.58 천,-0.07%,-3.82%,-50.14%
1651,TajCoin,TAJ,13.97 백만,1.28,10.94 백만,20.43 천,-0.26%,-8.81%,-17.48%
1652,GeyserCoin,GSR,13.65 백만,14.56,937.53 천,1.86 천,-0.36%,-36.10%,-7.33%
1653,INDINODE,XIND,13.32 백만,0.036228,367.56 백만,543.91 천,-0.36%,-3.03%,-39.73%
1654,High Voltage,HVCO,13.26 백만,8.88,1.49 백만*,57.15 천,-0.36%,-18.98%,-2.38%
1655,Litecred,LTCR,13.14 백만,0.434738,30.23 백만,8.55 천,-0.36%,-3.04%,-6.46%
1656,Eryllium,ERY,12.90 백만,0.944852,13.66 백만,0.00 ,0.00%,0.00%,1.81%
1657,PosEx,PEX,12.59 백만,5.13,2.45 백만,0.00 ,0.00%,0.00%,-18.68%
1658,UralsCoin,URALS,12.37 백만,1.23,10.07 백만,1.81 천,-10.19%,1.06%,-9.73%
1659,Marijuanacoin,MAR,11.98 백만,7.34,1.63 백만,0.00 ,0.00%,0.00%,0.00%
1660,CryptoInsight,TKR,11.87 백만,0.947530,12.53 백만*,0.00 ,0.00%,-3.11%,-29.19%
1661,C-Bit,XCT,11.80 백만,0.074837,157.63 백만,0.00 ,0.00%,0.00%,-35.59%
1662,Polcoin,PLC,11.38 백만,0.144913,78.56 백만,13.73 천,-0.33%,-22.43%,-6.46%
1663,Eurocoin,EUC,11.25 백만,0.905703,12.42 백만,526.76 ,-0.33%,-2.98%,-13.39%
1664,Bitcoin Planet,BTPL,10.91 백만,1.60,6.80 백만,0.00 ,0.00%,0.00%,-13.62%
1665,Phantomx,PNX,10.89 백만,0.313950,34.69 백만,9.04 천,-0.36%,-6.82%,11.65%
1666,Neuro,NRO,10.76 백만,0.181141,59.40 백만,1.06 천,-0.34%,-17.77%,-6.45%
1667,Californium,CF,10.73 백만,4.38,2.45 백만,2.21 천,-0.29%,-2.71%,-41.46%
1668,JIYO,JIYOX,10.72 백만,0.833247,12.87 백만,6.02 천,-0.36%,-3.03%,-11.72%
1669,SOILcoin,SOIL,10.54 백만,1.85,5.70 백만,1.85 천,-0.33%,-8.30%,-6.35%
1670,Flaxscript,FLAX,10.53 백만,1.87,5.63 백만,0.00 ,0.00%,0.00%,7.33%
1671,Ragnarok,RAGNA,10.40 백만,1.92,5.42 백만,33.49 천,-0.34%,5.57%,12.52%
1672,Kronecoin,KRONE,10.32 백만,0.954638,10.81 백만,0.00 ,0.00%,0.00%,0.00%
1673,Comet,CMT,10.30 백만,11.80,872.83 천,52.13 천,-1.05%,-7.58%,-12.10%
1674,GambleCoin,GMCN,10.28 백만,1.59,6.45 백만*,1.95 천,-0.36%,-0.78%,-39.31%
1675,SpeedCash,SCS,10.18 백만,17.71,574.75 천,113.69 천,-1.70%,1.16%,-8.41%
1676,PostCoin,POST,10.18 백만,0.641469,15.87 백만*,3.88 천,-0.36%,-6.86%,-38.65%
1677,Zayedcoin,ZYD,10.17 백만,1.63,6.24 백만,0.00 ,0.00%,0.00%,-35.31%
1678,Nekonium,NUKO,10.00 백만,0.833247,12.00 백만,24.92 천,-0.30%,6.20%,-2.61%
1679,Staker,STR,9.94 백만,8.88,1.12 백만*,15.18 천,-0.37%,14.77%,-5.76%
1680,Virtacoin,VTA,9.70 백만,0.001866,5.20 십억,945.14 ,-0.09%,16.94%,19.71%
1681,Theresa May Coin,MAY,9.69 백만,0.108684,89.14 백만,1.98 천,-0.36%,-41.82%,-64.57%
1682,ICOBID,ICOB,9.33 백만,0.087192,107.05 백만*,0.00 ,0.00%,0.00%,0.00%
1683,FuzzBalls,FUZZ,9.10 백만,1.88,4.83 백만,4.09 천,-0.33%,-4.90%,-8.53%
1684,Elysium,ELS,9.05 백만,0.654606,13.83 백만,0.00 ,0.00%,0.00%,-12.00%
1685,LiteBitcoin,LBTC,9.05 백만,0.312619,28.94 백만,143.86 천,-0.34%,-5.58%,40.20%
1686,Asiadigicoin,ADCN,9.03 백만,0.362281,24.93 백만,3.92 천,-0.33%,-2.72%,-14.96%
1687,Cannation,CNNC,8.88 백만,3.59,2.48 백만,2.31 천,-0.29%,-4.00%,-38.71%
1688,Kubera Coin,KBR,8.29 백만,0.072456,114.42 백만*,39.73 천,-0.30%,-35.36%,-37.65%
1689,Iconic,ICON,8.13 백만,13.72,592.89 천*,0.00 ,0.00%,-2.86%,-2.00%
1690,Rocketcoin,ROCK,7.84 백만,0.179575,43.65 백만,441.62 천,-0.59%,115.41%,137.68%
1691,BitCoal,COAL,7.66 백만,1.70,4.50 백만,43.96 천,-0.29%,-3.03%,-42.90%
1692,MiloCoin,MILO,7.65 백만,0.709386,10.79 백만,0.00 ,0.00%,0.00%,-5.30%
1693,Cabbage,CAB,7.33 백만,0.698294,10.50 백만*,0.00 ,0.00%,0.00%,0.16%
1694,Pioneer Coin,PCOIN,7.32 백만,2.46,2.97 백만,51.76 천,-0.36%,-6.09%,-16.97%
1695,PoSToken,POS,7.19 백만,6.94,1.04 백만*,0.00 ,0.00%,0.00%,-0.44%
1696,Grimcoin,GRIM,6.71 백만,0.079256,84.62 백만,0.00 ,0.00%,0.00%,2.32%
1697,Cyber Movie C...,CMCT,6.25 백만,0.000312,20.00 십억*,9.87 천,-0.33%,-2.51%,-32.84%
1698,Dalecoin,DALC,6.21 백만,10.88,571.00 천*,0.00 ,0.00%,0.01%,-0.27%
1699,BitQuark,BTQ,5.91 백만,0.543422,10.88 백만,3.99 천,-0.33%,-22.49%,-6.03%
1700,Bitspace,BSX,5.87 백만,0.439332,13.36 백만,0.00 ,0.00%,-1.18%,168.38%
1701,iBank,IBANK,5.85 백만,1.29,4.53 백만,0.00 ,0.00%,-1.13%,-24.35%
1702,Prime-XI,PXI,5.56 백만,0.253597,21.93 백만,433.69 ,-0.33%,6.66%,-18.15%
1703,SocialCoin,SOCC,5.31 백만,1.06,5.00 백만,45.54 천,-0.25%,1.28%,-47.05%
1704,ARbit,ARB,5.15 백만,0.507194,10.15 백만,3.77 천,-0.33%,4.42%,-6.45%
1705,PRCoin,PRC,4.82 백만,0.181141,26.59 백만,4.43 천,-0.29%,-3.03%,-6.46%
1706,EcoCoin,ECO,4.80 백만,4.09,1.17 백만,0.00 ,0.00%,-1.37%,14.89%
1707,Fujinto,NTO,4.77 백만,0.072456,65.80 백만*,2.72 천,-0.36%,8.96%,-2.04%
1708,MustangCoin,MST,4.57 백만,7.25,630.34 천,2.66 천,-0.36%,-8.50%,-8.50%
1709,Jiyo [OLD],JIYO,4.53 백만,0.742677,6.10 백만,2.34 천,-0.37%,-8.93%,-45.58%
1710,LiteCoin Ultra,LTCU,4.47 백만,4.34,1.03 백만,0.00 ,0.00%,-1.59%,6.62%
1711,VectorAI,VEC2,3.95 백만,0.217369,18.17 백만,48.86 천,-0.33%,-8.92%,-80.06%
1712,PLNcoin,PLNC,3.84 백만,0.224889,17.09 백만,0.00 ,0.00%,0.00%,-22.25%
1713,SongCoin,SONG,3.54 백만,0.108684,32.57 백만,32.60 천,-5.57%,38.24%,-12.51%
1714,BowsCoin,BSC,3.42 백만,0.615878,5.55 백만,10.93 천,-19.33%,-8.75%,-24.48%
1715,Veltor,VLT,3.17 백만,5.72,554.86 천,0.00 ,0.00%,-1.86%,0.48%
1716,GeertCoin,GEERT,3.16 백만,0.620361,5.09 백만,0.00 ,0.00%,-2.33%,8.51%
1717,Concoin,CONX,3.06 백만,4.12,744.27 천,0.00 ,0.00%,0.00%,16.81%
1718,Royal Kingdom...,RKC,2.93 백만,1.09,2.70 백만*,4.96 천,-0.37%,-3.06%,-19.82%
1719,Wild Beast Block,WBB,2.93 백만,16.12,181.92 천,10.71 천,-0.33%,-22.67%,-6.24%
1720,PlayerCoin,PLACO,2.74 백만,0.077992,35.12 백만,0.00 ,0.00%,0.00%,-39.02%
1721,AnarchistsPrime,ACP,2.72 백만,0.619015,4.39 백만,0.00 ,0.00%,0.00%,-25.51%
1722,Coimatic 2.0,CTIC2,2.45 백만,0.181141,13.53 백만,507.19 ,-0.29%,-3.46%,16.70%
1723,Luna Coin,LUNA,2.43 백만,1.42,1.71 백만,0.00 ,0.00%,0.00%,-45.81%
1724,Bitvolt,VOLT,2.40 백만,0.144913,16.59 백만*,4.88 천,-0.36%,-7.02%,-38.56%
1725,Coinonat,CXT,2.33 백만,0.269841,8.62 백만,13.79 천,23.69%,8.77%,4.94%
1726,Simmitri,SIM,2.29 백만,2.55,897.65 천*,0.00 ,0.00%,-1.12%,-5.83%
1727,BenjiRolls,BENJI,2.28 백만,0.112273,20.28 백만,0.00 ,0.00%,0.00%,-27.54%
1728,Save and Gain,SANDG,2.11 백만,0.688182,3.06 백만,5.19 천,-0.33%,11.00%,10.93%
1729,Ourcoin,OUR,1.95 백만,3.15,617.70 천,35.64 천,4.53%,108.37%,86.34%
1730,Dollar Online,DOLLAR,1.91 백만,2.54,753.78 천,5.35 천,-0.29%,-8.27%,-36.45%
1731,Project-X,NANOX,1.81 백만,23186007,0.08 *,291.02 천,-0.36%,-0.23%,14.04%
1732,Magnum,MGM,1.66 백만,0.370145,4.50 백만,0.00 ,0.00%,-0.93%,59.42%
1733,VapersCoin,VPRC,1.66 백만,0.002131,780.12 백만,750.37 ,-0.23%,-13.86%,-11.58%
1734,Coupecoin,COUPE,1.57 백만,0.007192,218.28 백만*,20.43 천,0.75%,-73.34%,-40.90%
1735,Interzone,ITZ,1.34 백만,0.504287,2.65 백만,0.00 ,0.00%,0.00%,0.00%
1736,CrevaCoin,CREVA,1.32 백만,0.036228,36.39 백만,83.12 천,-0.33%,-3.03%,-6.45%
1737,Coimatic 3.0,CTIC3,1.31 백만,0.579650,2.26 백만*,46.94 천,-0.36%,-20.96%,-16.25%
1738,PonziCoin,PONZI,1.06 백만,1.23,861.10 천,3.59 천,-0.29%,-32.72%,-28.66%
1739,DACH Coin,DACH,917.78 천,0.108684,8.44 백만,61.25 천,-0.36%,-73.42%,-90.86%
1740,Argus,ARGUS,868.23 천,0.756087,1.15 백만,8.86 천,-0.36%,-22.17%,-34.01%
1741,Bolenum,BLN,362.28 천,0.036228,10.00 백만*,363.83 천,-0.36%,-3.03%,1257.76%
1742,RusGas,RGS,131.86 천,0.000039,3.42 십억*,?,0.00%,0.00%,-0.32%
1743,POLY AI,AI,95.08 천,0.041667,2.28 백만*,776.51 ,-0.29%,-34.28%,-2.70%
1744,SHADE Token,SHADE,91.13 천,0.001822,50.00 백만*,206.54 ,-0.57%,-3.09%,-18.80%
1745,CJs,CJS,44.31 천,25.88,1.71 천*,2.59 천,-0.55%,-7.84%,-34.56%
1746,BitF,BITF,36.68 천,0.034512,1.06 백만,?,0.00%,0.00%,-99.40%
